big_title,sub_title,min_price,max_price,company,origin,car_type,img_src,engine,charger,emission,fuel,fuel_efficiency,occupancy,drive_type,gearshift
2021 BMW X3,M40i  xDrive,89100000.0,89100000.0,BMW,수입,중형,https://imgauto-phinf.pstatic.net/20200221_77/auto_15822482435591UFAA_PNG/20200221102335_VaBmW0ac.png?type=f152_110,I6,싱글터보,"2,998cc",가솔린,자동8.7km/ℓ (5등급),5,풀타임4륜구동,자동8단
2021 아우디 A7,45 TDI Quattro,89230000.0,89230000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200318_127/auto_1584508646699hbNVG_PNG/20200318141650_A1FqhlXp.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,자동12.1km/ℓ (3등급),5,풀타임4륜구동,자동8단
2019 포르쉐 박스터,718 박스터,89600000.0,89600000.0,포르쉐,수입,스포츠카,https://imgauto-phinf.pstatic.net/20180214_88/auto_15185873812364OkDc_PNG/20180214144939_tBo5HaBV.png?type=f152_110,F4,싱글터보,"1,988cc",가솔린,DCT9.4km/ℓ (4등급),2,후륜구동,자동(DCT)7단
2020 푸조 508 PSE,1.6 PHEV,89768078.4,89768078.4,푸조,수입,중형,https://imgauto-phinf.pstatic.net/20200925_242/auto_1600998542246cqyiV_PNG/20200925104824_cJcKowMV.png?type=f152_110,I4,싱글터보,"1,598cc","전기 , 가솔린",자동2.0ℓ/100km ,5,풀타임4륜구동,자동8단
2020 알파로메오 스텔비오 콰드리폴리오,2.9 가솔린,89898896.4,89898896.4,알파로메오,수입,중형,https://imgauto-phinf.pstatic.net/20191129_43/auto_1575005002859EdB1h_PNG/20191129142321_6XOjfo5K.png?type=f152_110,V6,트윈터보,"2,891cc",가솔린,자동19.0mpg ,5,풀타임4륜구동,자동8단
2021 렉서스 RX F 스포츠 하이브리드,RX 450h,89900000.0,89900000.0,렉서스,수입,준대형,https://imgauto-phinf.pstatic.net/20200907_68/auto_1599442828143LKf0g_PNG/20200907104026_ESht5W4L.png?type=f152_110,V6,자연흡기,"3,456cc","전기 , 가솔린",CVT12.8km/ℓ (3등급),5,풀타임4륜구동,자동(CVT)
2020 홍치 E-HS9,EV,90150338.4,90150338.4,홍치,수입,대형,https://imgauto-phinf.pstatic.net/20201005_219/auto_1601879481615j4OtH_PNG/20201005153113_T03ZYLGl.png?type=f152_110,,,,전기,,5,풀타임4륜구동,자동
2021 닷지 듀랑고 SRT,6.2 가솔린,90513532.4,90513532.4,닷지,수입,준대형,https://imgauto-phinf.pstatic.net/20200706_296/auto_1594010191353er1KY_PNG/20200706133627_qEIEnxHK.png?type=f152_110,V8,자연흡기,"6,166cc",가솔린,,7,풀타임4륜구동,토크컨버터8단
2021 렉서스 RX 하이브리드,RX 450hL,90600000.0,95600000.0,렉서스,수입,준대형,https://imgauto-phinf.pstatic.net/20200218_251/auto_1581991001460hVgcI_PNG/20200218105640_CcNwVrDk.png?type=f152_110,V6,자연흡기,"3,456cc","전기 , 가솔린",CVT12.3km/ℓ (3등급),6,풀타임4륜구동,자동(CVT)
2020 아우디 SQ5,3.0 TDI,91140000.0,91140000.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20200803_81/auto_1596415919631QnXtW_PNG/20200803095053_ZmrulEwy.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,자동11.5km/ℓ (4등급),5,풀타임4륜구동,자동8단
2021 BMW X4,M40i  xDrive,91200000.0,91200000.0,BMW,수입,중형,https://imgauto-phinf.pstatic.net/20201102_289/auto_16043005312599h5Bw_PNG/20201102160210_rtn73eQL.png?type=f152_110,I6,싱글터보,"2,998cc",가솔린,자동8.7km/ℓ (5등급),5,풀타임4륜구동,자동8단
2020 푸조 508 SW PSE,1.6 PHEV,91519256.4,91519256.4,푸조,수입,중형,https://imgauto-phinf.pstatic.net/20200925_83/auto_1600999450635VzPBt_PNG/20200925110409_KqtQ88AZ.png?type=f152_110,I4,싱글터보,"1,598cc","전기 , 가솔린",자동2.0ℓ/100km ,5,풀타임4륜구동,자동8단
2021 BMW Z4,M40i,91600000.0,91600000.0,BMW,수입,스포츠카,https://imgauto-phinf.pstatic.net/20180824_258/auto_15350739843209TYl8_PNG/20180824102621_HiOdyGj1.png?type=f152_110,l6,트윈터보,"2,998cc",가솔린,자동10.2km/ℓ (4등급),2,후륜구동,자동8단
2020 벤츠 C클래스 쿠페 AMG,C 43 AMG,91600000.0,91600000.0,벤츠,수입,중형,https://imgauto-phinf.pstatic.net/20180328_299/auto_15222193181172yvHJ_PNG/20180328154108_JhDgWw4i.png?type=f152_110,V6,트윈터보,"2,996cc",가솔린,자동8.7km/ℓ (5등급),4,풀타임4륜구동,자동9단
2021 아우디 Q7,45 TDI Quattro,91630000.0,98510000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200324_113/auto_15850285630107n7Ty_PNG/20200324144225_tfAlMvEK.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,자동10.2~10.5km/ℓ (4등급),7,풀타임4륜구동,자동8단
2021 아우디 SQ5,3.0 TDI,91784627.22,91784627.22,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20201113_229/auto_1605231032456abD7m_PNG/20201113103022_XyvnsoUc.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,자동6.8ℓ/100km ,5,풀타임4륜구동,자동8단
2021 K9,5.0 가솔린 AWD,92030000.0,92030000.0,기아,국산,대형,https://imgauto-phinf.pstatic.net/20191014_278/auto_1571035939010TuG4B_PNG/20191014155218_bERGkEry.png?type=f152_110,V8,자연흡기,"5,038cc",가솔린,자동7.5km/ℓ (5등급),5,풀타임4륜구동,자동8단
2020 아우디 A6 하이브리드,55 TFSI e,92745081.0,92745081.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20191022_258/auto_1571704975912vT6gr_PNG/20191022094246_hgg7L8Yh.png?type=f152_110,I4,싱글터보,"1,984cc","전기 , 가솔린",자동2.1ℓ/100km (하이브리드),5,풀타임4륜구동,자동7단
2021 볼보 XC90 플러그인 하이브리드,T8 AWD,92900000.0,110200000.0,볼보,수입,준대형,https://imgauto-phinf.pstatic.net/20191001_54/auto_1569893925523d2TrF_PNG/20191001103842_xfhpUHz7.png?type=f152_110,l4,슈퍼차저,"1,969cc","전기 , 가솔린",자동10.0km/ℓ (하이브리드),7,풀타임4륜구동,자동8단
2021 볼보 XC90,B6 AWD,92900000.0,92900000.0,볼보,수입,준대형,https://imgauto-phinf.pstatic.net/20200325_22/auto_1585098480578qi5rf_PNG/20200325100759_NiSi9KOx.png?type=f152_110,l4,싱글터보,"1,969cc",가솔린,자동9.2km/ℓ (5등급),7,풀타임4륜구동,자동8단
2021 BMW 6시리즈 그란투리스모,630d xDrive,93900000.0,98100000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20201005_122/auto_1601864852346PeMw5_PNG/20201005112731_qcLRwZQy.png?type=f152_110,I6,싱글터보,"2,993cc",디젤,,5,풀타임4륜구동,토크컨버터8단
2020 알피나 D3 S,3.0 디젤,94967730.0,94967730.0,알피나,수입,중형,https://imgauto-phinf.pstatic.net/20200506_160/auto_1588736271393KrIb0_PNG/20200506123714_KjzFf9lf.png?type=f152_110,I6,트윈터보,"2,993cc",디젤,자동6.4ℓ/100km ,5,풀타임4륜구동,자동8단
2021 캐딜락 CT5-V,6.2 가솔린,94978024.8,94978024.8,캐딜락,수입,준대형,https://imgauto-phinf.pstatic.net/20210202_206/auto_1612242053037DdyUR_PNG/20210202140051_t8UQV358.png?type=f152_110,V8,슈퍼차저,"6,162cc",가솔린, ,5,후륜구동,"자동10단,수동6단"
2021 아우디 A7,55 TFSI Quattro,95110000.0,95110000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200318_127/auto_1584508646699hbNVG_PNG/20200318141650_A1FqhlXp.png?type=f152_110,V6,싱글터보,"2,995cc",가솔린,DCT9.5km/ℓ (4등급),5,풀타임4륜구동,자동(DCT)7단
2020 벤츠 EQC,EQC 400,95500000.0,101400000.0,벤츠,수입,중형,https://imgauto-phinf.pstatic.net/20191021_57/auto_15716322639840DhL2_PNG/20191021133041_avRU8GJ6.png?type=f152_110,,,,전기,자동3.2km/kWh ,5,풀타임4륜구동,자동
2019 랜드로버 레인지로버 벨라,D240,95870000.0,106470000.0,랜드로버,수입,중형,https://imgauto-phinf.pstatic.net/20170302_242/auto_148843977599758c3G_PNG/20170302162927_p1k0GMcn.png?type=f152_110,l4,싱글터보,"1,999cc",디젤,자동10.9km/ℓ (4등급),5,풀타임4륜구동,자동8단
2020 아우디 e-트론 스포트백,50 quattro,96112731.0,96112731.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20191120_148/auto_1574231676395DIhUx_PNG/20191120153415_7Je9shxx.png?type=f152_110,,,,전기,자동3.8km/kWh ,5,풀타임4륜구동,자동
2021 재규어 F-타입 쿠페,P300,96500000.0,96500000.0,재규어,수입,스포츠카,https://imgauto-phinf.pstatic.net/20210118_29/auto_1610932065116wLAQO_PNG/20210118100742_GVLmB45I.png?type=f152_110,I4,싱글터보,"1,997cc",가솔린,자동9.8km/ℓ (4등급),2,후륜구동,자동8단
2020 렉서스 LX,LX 570,96531377.6,110969736.0,렉서스,수입,대형,https://imgauto-phinf.pstatic.net/20201217_95/auto_1608188063538qkkwG_PNG/20201217155422_JxN9xpsj.png?type=f152_110,V8,자연흡기,"5,663cc",가솔린,자동15.0mpg ,8,파트타임4륜구동,자동8단
2020 알피나 D3 S 투어링,3.0 디젤,96853614.0,96853614.0,알피나,수입,중형,https://imgauto-phinf.pstatic.net/20200506_242/auto_1588736538241HGhHD_PNG/20200506124205_fdoAqjVk.png?type=f152_110,I6,트윈터보,"2,993cc",디젤,자동6.4ℓ/100km ,5,풀타임4륜구동,자동8단
2020 아우디 A6 아반트 하이브리드,55 TFSI e,96907496.4,96907496.4,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200428_112/auto_1588039425789uFjzK_PNG/20200428110325_cTg4zPc3.png?type=f152_110,I4,싱글터보,"1,984cc","전기 , 가솔린",자동2.1ℓ/100km (하이브리드),5,풀타임4륜구동,자동7단
2020 랜드로버 디스커버리,SD6,97170000.0,115470000.0,랜드로버,수입,준대형,https://imgauto-phinf.pstatic.net/20190326_143/auto_1553587304498vosbt_PNG/20190326170143_rVdTMYNP.png?type=f152_110,l6,트윈터보,"2,993cc",디젤,자동9.7km/ℓ (4등급),7,풀타임4륜구동,자동8단
2021 지프 그랜드 왜고니어,6.4 가솔린,97218652.4,97218652.4,지프,수입,대형,https://imgauto-phinf.pstatic.net/20210312_257/auto_1615512221724myVcu_PNG/20210312102335_SmWwoq02.png?type=f152_110,V8,자연흡기,"6,397cc",가솔린,,7,파트타임4륜구동,자동8단
2020 렉서스 RC F,RC F,97300000.0,97300000.0,렉서스,수입,스포츠카,https://imgauto-phinf.pstatic.net/20181011_56/auto_1539236185858MnatX_PNG/20181011143624_j3S22ZKa.png?type=f152_110,V8,자연흡기,"4,969cc",가솔린,자동7.9km/ℓ (5등급),4,후륜구동,자동8단
2021 BMW 5시리즈,540i xDrive,98400000.0,102100000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20200929_189/auto_1601342472845eJANm_PNG/20200929102105_1wVSvKpX.png?type=f152_110,I6,싱글터보,"2,998cc",가솔린,토크컨버터9.9km/ℓ (4등급),5,풀타임4륜구동,토크컨버터8단
2020 링컨 에비에이터 플러그인 하이브리드,3.0 PHEV,98500000.0,98500000.0,링컨,수입,준대형,https://imgauto-phinf.pstatic.net/20200902_190/auto_1599015635398WRvmc_PNG/20200902120018_bTfuPgJP.png?type=f152_110,V6,트윈터보,"2,956cc","전기 , 가솔린",자동9.3km/ℓ (하이브리드),7,풀타임4륜구동,자동10단
2021 아우디 A7,50 TDI Quattro,98560000.0,98560000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200318_127/auto_1584508646699hbNVG_PNG/20200318141650_A1FqhlXp.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,자동10.6km/ℓ (4등급),5,풀타임4륜구동,자동8단
2021 BMW 6시리즈 그란투리스모,640i xDrive,98800000.0,103000000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20201005_122/auto_1601864852346PeMw5_PNG/20201005112731_qcLRwZQy.png?type=f152_110,I6,싱글터보,"2,998cc",가솔린,,5,후륜구동,토크컨버터8단
2021 로터스 엑시지 S,3.5 가솔린,99334400.0,124012790.0,로터스,수입,스포츠카,https://imgauto-phinf.pstatic.net/20210209_37/auto_16128406808450hXLL_PNG/20210209121759_kubEz93E.png?type=f152_110,V6,슈퍼차저,"3,456cc",가솔린,수동10.2ℓ/100km ,2,후륜구동,수동6단
2021 벤츠 GLE클래스,GLE 300d 4M...,99700000.0,99700000.0,벤츠,수입,준대형,https://imgauto-phinf.pstatic.net/20190903_194/auto_15674824233523SbKO_PNG/20190903124702_F0kVzfSU.png?type=f152_110,l4,싱글터보,"1,950cc",디젤,자동10.7km/ℓ (4등급),5,풀타임4륜구동,자동9단
2021 벤츠 E클래스 쿠페,E 450,100600000.0,100600000.0,벤츠,수입,준대형,https://imgauto-phinf.pstatic.net/20201201_116/auto_1606794821518Do680_PNG/20201201125328_WMy5Pvda.png?type=f152_110,I6,트윈터보,"2,999cc",가솔린,자동9.1km/ℓ (5등급),4,풀타임4륜구동,자동9단
2020 아우디 Q7 플러그인 하이브리드,55 TFSI e,100760088.0,100760088.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20191210_142/auto_1575939718787LA9Ts_PNG/20191210100144_jb4BHhAm.png?type=f152_110,V6,싱글터보,"2,995cc","전기 , 가솔린",자동3.0ℓ/100km (하이브리드),7,풀타임4륜구동,자동8단
2019 포르쉐 박스터,718 박스터 S,101300000.0,101300000.0,포르쉐,수입,스포츠카,https://imgauto-phinf.pstatic.net/20180214_32/auto_1518587388260RUJdL_PNG/20180214144946_9qZDpKcc.png?type=f152_110,F4,싱글터보,"2,497cc",가솔린,DCT9.0km/ℓ (5등급),2,후륜구동,자동(DCT)7단
2021 재규어 F-타입,P300,101500000.0,101500000.0,재규어,수입,스포츠카,https://imgauto-phinf.pstatic.net/20210121_53/auto_161120862183679FOG_PNG/20210121145700_124oA9oC.png?type=f152_110,I4,싱글터보,"1,997cc",가솔린,자동9.8km/ℓ (4등급),2,후륜구동,자동8단
2020 아우디 Q8 플러그인 하이브리드,55 TFSI e quat...,101502318.06,101502318.06,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20201014_189/auto_1602642223285sBb84_PNG/20201014112337_1ZzwNgzq.png?type=f152_110,V6,싱글터보,"2,995cc","전기 , 가솔린",자동2.8ℓ/100km (하이브리드),5,풀타임4륜구동,자동8단
2021 포르쉐 타이칸 크로스 투리스모,타이칸 4,101582568.0,101582568.0,포르쉐,수입,준대형,https://imgauto-phinf.pstatic.net/20210305_131/auto_1614917871753DMHMr_PNG/20210305131750_GDYxF8zC.png?type=f152_110,,,,전기,자동3.8km/kWh ,5,풀타임4륜구동,자동2단
2020 포르쉐 마칸 GTS,마칸 GTS,101900000.0,101900000.0,포르쉐,수입,중형,https://imgauto-phinf.pstatic.net/20200903_95/auto_1599095149968QCXgq_PNG/20200903100524_QwX11jx5.png?type=f152_110,V6,트윈터보,"2,894cc",가솔린,자동7.7km/ℓ (5등급),5,풀타임4륜구동,자동7단
2021 테슬라 모델X,Dual Motor AWD,101906648.8,101906648.8,테슬라,수입,준대형,https://imgauto-phinf.pstatic.net/20210128_158/auto_1611824009177abD13_PNG/20210128175320_BtPyE0dj.png?type=f152_110,,,,전기,,7,풀타임4륜구동,자동1단
2021 아우디 Q8,45 TDI Quattro,102430000.0,102430000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200327_203/auto_1585292491812OdCr1_PNG/20200327160107_mATyojDs.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,자동10.7km/ℓ (4등급),5,풀타임4륜구동,자동8단
2021 BMW X5,xDrive30d,103300000.0,107600000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20181120_140/auto_1542694756724HuJfN_PNG/20181120151900_Txmy2pu3.png?type=f152_110,l6,싱글터보,"2,993cc",디젤,자동10.0km/ℓ (4등급),5,풀타임4륜구동,자동8단
2019 재규어 F-페이스,30D,103900000.0,103900000.0,재규어,수입,중형,https://imgauto-phinf.pstatic.net/20200403_78/auto_1585894421096CoCt1_PNG/20200403151340_U2BVDBjC.png?type=f152_110,V6,트윈터보,"2,993cc",디젤,토크컨버터11.5km/ℓ (4등급),5,풀타임4륜구동,토크컨버터8단
2021 BMW iX,EV,104127738.0,104127738.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20201112_213/auto_16051461730928cO8d_PNG/20201112105608_M54p9Jhh.png?type=f152_110,,,,전기,자동4.7km/kWh ,5,풀타임4륜구동,자동
2019 테슬라 모델S,Dual Motor AWD,104140000.0,129140000.0,테슬라,수입,준대형,https://imgauto-phinf.pstatic.net/20210122_29/auto_1611295311442UsAuN_PNG/20210122150150_4r6pmIQ8.png?type=f152_110,,,,전기,자동4.2~4.3km/kWh ,5,풀타임4륜구동,자동1단
2021 에이리얼 노마드 R,2.4 가솔린,104262444.0,104262444.0,에이리얼,수입,스포츠카,https://imgauto-phinf.pstatic.net/20200722_130/auto_1595387554902YqOeE_PNG/20200722121231_F01ZIM5U.png?type=f152_110,I4,싱글터보,"2,354cc",가솔린,,2,후륜구동,수동6단
2021 벤츠 E클래스,E 450 4MATIC,104700000.0,104700000.0,벤츠,수입,준대형,https://imgauto-phinf.pstatic.net/20201109_174/auto_1604892439648kexUw_PNG/20201109122718_tdegGJUt.png?type=f152_110,V6,싱글터보,"2,999cc",가솔린,,5,풀타임4륜구동,자동9단
2020 아우디 A7 플러그인 하이브리드,55 TFSI e,104868621.0,104868621.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20190910_94/auto_1568077389534h1B8m_PNG/20190910100308_XqWItKCW.png?type=f152_110,V6,싱글터보,"2,995cc","전기 , 가솔린",자동2.1ℓ/100km ,5,풀타임4륜구동,자동7단
2021 벤츠 E클래스 카브리올레,E 450,106600000.0,106600000.0,벤츠,수입,준대형,https://imgauto-phinf.pstatic.net/20200527_156/auto_1590562870257OsK6M_PNG/20200527160054_1aUkCCZB.png?type=f152_110,I6,트윈터보,"2,999cc",가솔린,자동9.1km/ℓ (5등급),4,풀타임4륜구동,자동9단
2019 포르쉐 카이엔,카이엔,106600000.0,106600000.0,포르쉐,수입,준대형,https://imgauto-phinf.pstatic.net/20190131_282/auto_1548912900709iVg6q_PNG/20190131143440_gKMQ1ynV.png?type=f152_110,V6,싱글터보,"2,995cc",가솔린,자동7.3km/ℓ (5등급),5,풀타임4륜구동,자동8단
2021 BMW X5,xDrive40i,106900000.0,124700000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20181120_151/auto_1542694536279HmkJi_PNG/20181120151440_7TUXUHk5.png?type=f152_110,l6,싱글터보,"2,998cc",가솔린,자동8.0~8.1km/ℓ (5등급),7,풀타임4륜구동,자동8단
2021 아우디 S6,3.0 TDI,107460000.0,107460000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200629_58/auto_1593401947896se5a2_PNG/20200629123845_T76CcvGO.png?type=f152_110,V6,트윈터보,"2,967cc",디젤,자동11.4km/ℓ (4등급),5,풀타임4륜구동,자동8단
2018 알피나 XD3,3.0 디젤,108168918.0,108168918.0,알피나,수입,중형,https://imgauto-phinf.pstatic.net/20191018_255/auto_15713828139692OyGU_PNG/20191018161225_no5ev37v.png?type=f152_110,I6,트윈터보,"2,993cc",디젤,자동6.9ℓ/100km ,5,풀타임4륜구동,자동8단
2020 BMW 8시리즈 컨버터블,840i,108846448.0,108846448.0,BMW,수입,대형,https://imgauto-phinf.pstatic.net/20190729_281/auto_1564377278796ENV1R_PNG/20190729141437_t1upaKQf.png?type=f152_110,I6,싱글터보,"2,998cc",가솔린,,4,후륜구동,자동8단
2019 알피나 B3 투어링,3.0 가솔린,109448625.0,109448625.0,알피나,수입,중형,https://imgauto-phinf.pstatic.net/20191021_243/auto_1571639621314q8MtQ_PNG/20191021153317_tUK9GkTh.png?type=f152_110,I6,트윈터보,"2,993cc",가솔린,자동9.8ℓ/100km ,5,풀타임4륜구동,자동8단
2020 아우디 RS4 아반트,2.9 가솔린,109650684.0,109650684.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20191002_248/auto_1570001081861tup9V_PNG/20191002162313_6JT7T7j5.png?type=f152_110,V6,트윈터보,"2,894cc",가솔린,자동9.2ℓ/100km ,5,풀타임4륜구동,자동8단
2021 아우디 Q7,50 TDI Quattro,109800000.0,109800000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200324_113/auto_15850285630107n7Ty_PNG/20200324144225_tfAlMvEK.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,자동10.2km/ℓ (4등급),7,풀타임4륜구동,자동8단
2021 아우디 Q7,55 TFSI Quattro,110400000.0,110400000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200324_113/auto_15850285630107n7Ty_PNG/20200324144225_tfAlMvEK.png?type=f152_110,V6,싱글터보,"2,995cc",가솔린,자동7.9km/ℓ (5등급),7,풀타임4륜구동,자동8단
2021 BMW X5,xDrive40d,111100000.0,118900000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20181120_140/auto_1542694756724HuJfN_PNG/20181120151900_Txmy2pu3.png?type=f152_110,l6,싱글터보,"2,993cc",디젤,자동10.1km/ℓ (4등급),7,풀타임4륜구동,자동8단
2021 벤츠 CLS클래스,CLS 450 4MA...,111500000.0,111500000.0,벤츠,수입,준대형,https://imgauto-phinf.pstatic.net/20191210_56/auto_1575961476142nDm5M_PNG/20191210160435_Tks5psXB.png?type=f152_110,l6,싱글터보,"2,999cc",가솔린,자동9.8km/ℓ (4등급),5,풀타임4륜구동,자동9단
2021 아우디 e-트론 GT,GT Quattro,111640248.0,119686392.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20210210_240/auto_1612932472072hfE7L_PNG/20210210134749_k8lFlp40.png?type=f152_110,,,,전기,자동4.6km/kWh ,5,풀타임4륜구동,자동2단
2019 닛산 GT-R,3.8 V6,111740824.8,143646020.8,닛산,수입,스포츠카,https://imgauto-phinf.pstatic.net/20181207_233/auto_154414663997553pub_PNG/20181207103714_B7uftUbb.png?type=f152_110,V6,트윈터보,"3,799cc",가솔린,DCT7.7~18.0mpg ,4,풀타임4륜구동,자동(DCT)6단
2018 살린 S1,2.5 가솔린,111752000.0,111752000.0,살린,수입,스포츠카,https://imgauto-phinf.pstatic.net/20200103_295/auto_1578023416660SiCns_PNG/20200103125012_G83RNCQt.png?type=f152_110,I4,트윈터보,"2,498cc",가솔린,,2,후륜구동,수동6단
2020 알피나 B3,3.0 가솔린,111873333.0,111873333.0,알피나,수입,중형,https://imgauto-phinf.pstatic.net/20191025_218/auto_1571964091555BbDJy_PNG/20191025094127_n8PwkBn7.png?type=f152_110,I6,트윈터보,"2,993cc",가솔린,,5,풀타임4륜구동,자동8단
2020 BMW 8시리즈 컨버터블,840i xDrive,112087256.0,112087256.0,BMW,수입,대형,https://imgauto-phinf.pstatic.net/20190729_226/auto_1564377289018niRdn_PNG/20190729141447_fGLA4ZbW.png?type=f152_110,V6,,,가솔린,,4,풀타임4륜구동,자동8단
2019 랜드로버 레인지로버 벨라,D300,112170000.0,121870000.0,랜드로버,수입,중형,https://imgauto-phinf.pstatic.net/20170302_242/auto_148843977599758c3G_PNG/20170302162927_p1k0GMcn.png?type=f152_110,V6,싱글터보,"2,993cc",디젤,자동12.8km/ℓ (3등급),5,풀타임4륜구동,자동8단
2018 알피나 XD4,3.0 디젤,112210098.0,112210098.0,알피나,수입,중형,https://imgauto-phinf.pstatic.net/20191018_200/auto_1571384352880bSU5d_PNG/20191018163459_k98YF7Nu.png?type=f152_110,I6,트윈터보,"2,993cc",디젤,자동6.9ℓ/100km ,5,풀타임4륜구동,자동8단
2021 BMW X6,xDrive30d,112300000.0,112300000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20191217_19/auto_15765529230040Miyo_PNG/20191217122201_0w1NqHxl.png?type=f152_110,I6,싱글터보,"2,993cc",디젤,토크컨버터10.0km/ℓ (4등급),5,풀타임4륜구동,토크컨버터8단
2020 아우디 RS5 스포트백,2.9 가솔린,112479510.0,112479510.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20191211_273/auto_1576026684341mRinY_PNG/20191211101101_qj6kxMEf.png?type=f152_110,V6,트윈터보,"2,894cc",가솔린,자동9.2ℓ/100km ,5,풀타임4륜구동,자동8단
2020 아우디 RS5,2.9 가솔린,112479510.0,112479510.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20191211_24/auto_1576029225975jXGSS_PNG/20191211105344_iOERtd43.png?type=f152_110,V6,트윈터보,"2,894cc",가솔린,자동9.1ℓ/100km ,4,풀타임4륜구동,자동8단
2021 BMW X3 M,X3 M,112500000.0,112500000.0,BMW,수입,중형,https://imgauto-phinf.pstatic.net/20190213_38/auto_1550037756185Ry3El_PNG/20190213150214_iVvn6qOS.png?type=f152_110,I6,트윈터보,"2,993cc",가솔린,토크컨버터7.1km/ℓ (5등급),5,풀타임4륜구동,토크컨버터8단
2021 BMW X5 플러그인 하이브리드,xDrive 45e,112900000.0,121400000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20200803_101/auto_1596420207598vC770_PNG/20200803110247_3peBC4BY.png?type=f152_110,I6,싱글터보,"2,998cc","전기 , 가솔린",자동11.4km/ℓ (하이브리드),5,풀타임4륜구동,자동8단
2019 랜드로버 레인지로버 벨라,P380,112970000.0,112970000.0,랜드로버,수입,중형,https://imgauto-phinf.pstatic.net/20170302_242/auto_148843977599758c3G_PNG/20170302162927_p1k0GMcn.png?type=f152_110,V6,슈퍼차저,"2,995cc",가솔린,자동7.8km/ℓ (5등급),5,풀타임4륜구동,자동8단
2021 아우디 Q8,55 TFSI Quattro,114400000.0,114400000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200327_203/auto_1585292491812OdCr1_PNG/20200327160107_mATyojDs.png?type=f152_110,V6,싱글터보,"2,995cc",가솔린,자동7.9km/ℓ (5등급),5,풀타임4륜구동,자동8단
2020 BMW M2,M2 CS,114800000.0,122500000.0,BMW,수입,준중형,https://imgauto-phinf.pstatic.net/20210222_11/auto_1613961760213Wcw7v_PNG/20210222114238_ruX0MEas.png?type=f152_110,l6,싱글터보,"2,979cc",가솔린,DCT9.4km/ℓ (5등급),4,후륜구동,자동(DCT)7단
2020 아우디 e-트론,55 Quattro,114920000.0,114920000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20200701_144/auto_1593563317610dN2gb_PNG/20200701092757_UT2hCEbb.png?type=f152_110,,,,전기,자동3.0km/kWh ,5,풀타임4륜구동,자동
2021 벤츠 E클래스 쿠페 AMG,E 53 AMG,115400000.0,115400000.0,벤츠,수입,준대형,https://imgauto-phinf.pstatic.net/20201201_226/auto_1606795105873zHFiL_PNG/20201201125814_xcWLyU2k.png?type=f152_110,I6,트윈터보,"2,999cc",가솔린,자동9.2km/ℓ (5등급),4,풀타임4륜구동,자동9단
2019 테슬라 모델X,Dual Motor AWD,115990000.0,135990000.0,테슬라,수입,준대형,https://imgauto-phinf.pstatic.net/20200313_254/auto_1584061912934yQvXV_PNG/20200313101151_qsBdo5oW.png?type=f152_110,,,,전기,자동3.7~3.9km/kWh ,7,풀타임4륜구동,자동1단
